codice_scuola|tipo_assenza|scuola|regionale|nazione
"NAEE12700X"|"Altri"|4|4|4
"NAEE12700X"|"Maternità"|0|3|6
"NAEE12700X"|"malattia"|15|9|8
"NAEE12800Q"|"Altri"|5|4|4
"NAEE12800Q"|"Maternità"|2|3|6
"NAEE12800Q"|"malattia"|7|9|8
"NAEE12900G"|"Altri"|4|4|4
"NAEE12900G"|"Maternità"|8|3|6
"NAEE12900G"|"malattia"|16|9|8
"NAEE13000Q"|"Altri"|3|4|4
"NAEE13000Q"|"Maternità"|1|3|6
"NAEE13000Q"|"malattia"|9|9|8
"NAEE13100G"|"Altri"|3|4|4
"NAEE13100G"|"Maternità"|4|3|6
"NAEE13100G"|"malattia"|9|9|8
"NAEE13200B"|"Altri"|10|4|4
"NAEE13200B"|"Maternità"|2|3|6
"NAEE13200B"|"malattia"|6|9|8
"NAEE133007"|"Altri"|5|4|4
"NAEE133007"|"Maternità"|4|3|6
"NAEE133007"|"malattia"|6|9|8
"NAEE134003"|"Altri"|7|4|4
"NAEE134003"|"Maternità"|4|3|6
"NAEE134003"|"malattia"|8|9|8
"NAEE13500V"|"Altri"|5|4|4
"NAEE13500V"|"Maternità"|21|3|6
"NAEE13500V"|"malattia"|18|9|8
"NAEE13600P"|"Altri"|4|4|4
"NAEE13600P"|"Maternità"|10|3|6
"NAEE13600P"|"malattia"|12|9|8
"NAEE13700E"|"Altri"|4|4|4
"NAEE13700E"|"Maternità"|0|3|6
"NAEE13700E"|"malattia"|18|9|8
"NAEE13800A"|"Altri"|4|4|4
"NAEE13800A"|"Maternità"|8|3|6
"NAEE13800A"|"malattia"|12|9|8
"NAEE139006"|"Altri"|5|4|4
"NAEE139006"|"Maternità"|5|3|6
"NAEE139006"|"malattia"|10|9|8
"NAEE14000A"|"Altri"|4|4|4
"NAEE14000A"|"Maternità"|10|3|6
"NAEE14000A"|"malattia"|12|9|8
"NAEE141006"|"Altri"|4|4|4
"NAEE141006"|"Maternità"|1|3|6
"NAEE141006"|"malattia"|9|9|8
"NAEE142002"|"Altri"|3|4|4
"NAEE142002"|"Maternità"|3|3|6
"NAEE142002"|"malattia"|17|9|8
"NAEE14300T"|"Altri"|3|4|4
"NAEE14300T"|"Maternità"|5|3|6
"NAEE14300T"|"malattia"|7|9|8
"NAEE14400N"|"Altri"|4|4|4
"NAEE14400N"|"Maternità"|3|3|6
"NAEE14400N"|"malattia"|8|9|8
"NAEE14500D"|"Altri"|4|4|4
"NAEE14500D"|"Maternità"|2|3|6
"NAEE14500D"|"malattia"|23|9|8
"NAEE146009"|"Altri"|5|4|4
"NAEE146009"|"Maternità"|2|3|6
"NAEE146009"|"malattia"|9|9|8
"NAEE147005"|"Altri"|4|4|4
"NAEE147005"|"Maternità"|2|3|6
"NAEE147005"|"malattia"|15|9|8
"NAEE148001"|"Altri"|4|4|4
"NAEE148001"|"Maternità"|1|3|6
"NAEE148001"|"malattia"|8|9|8
"NAEE14900R"|"Altri"|6|4|4
"NAEE14900R"|"Maternità"|1|3|6
"NAEE14900R"|"malattia"|8|9|8
"NAEE150001"|"Altri"|2|4|4
"NAEE150001"|"Maternità"|6|3|6
"NAEE150001"|"malattia"|8|9|8
"NAEE15100R"|"Altri"|3|4|4
"NAEE15100R"|"Maternità"|3|3|6
"NAEE15100R"|"malattia"|8|9|8
"NAEE15200L"|"Altri"|4|4|4
"NAEE15200L"|"Maternità"|5|3|6
"NAEE15200L"|"malattia"|13|9|8
"NAEE15300C"|"Altri"|3|4|4
"NAEE15300C"|"Maternità"|0|3|6
"NAEE15300C"|"malattia"|8|9|8
"NAEE154008"|"Altri"|4|4|4
"NAEE154008"|"Maternità"|1|3|6
"NAEE154008"|"malattia"|18|9|8
"NAEE155004"|"Altri"|5|4|4
"NAEE155004"|"Maternità"|0|3|6
"NAEE155004"|"malattia"|14|9|8
"NAEE15700Q"|"Altri"|3|4|4
"NAEE15700Q"|"Maternità"|4|3|6
"NAEE15700Q"|"malattia"|8|9|8
"NAEE15800G"|"Altri"|4|4|4
"NAEE15800G"|"Maternità"|6|3|6
"NAEE15800G"|"malattia"|18|9|8
"NAEE15900B"|"Altri"|8|4|4
"NAEE15900B"|"Maternità"|1|3|6
"NAEE15900B"|"malattia"|15|9|8
"NAEE16000G"|"Altri"|5|4|4
"NAEE16000G"|"Maternità"|2|3|6
"NAEE16000G"|"malattia"|12|9|8
"NAEE16100B"|"Altri"|3|4|4
"NAEE16100B"|"Maternità"|3|3|6
"NAEE16100B"|"malattia"|13|9|8
"NAEE162007"|"Altri"|3|4|4
"NAEE162007"|"Maternità"|0|3|6
"NAEE162007"|"malattia"|12|9|8
"NAEE163003"|"Altri"|4|4|4
"NAEE163003"|"Maternità"|3|3|6
"NAEE163003"|"malattia"|11|9|8
"NAEE16400V"|"Altri"|3|4|4
"NAEE16400V"|"Maternità"|3|3|6
"NAEE16400V"|"malattia"|9|9|8
"NAEE16600E"|"Altri"|5|4|4
"NAEE16600E"|"Maternità"|4|3|6
"NAEE16600E"|"malattia"|12|9|8
"NAEE16700A"|"Altri"|5|4|4
"NAEE16700A"|"Maternità"|2|3|6
"NAEE16700A"|"malattia"|6|9|8
"NAEE168006"|"Altri"|4|4|4
"NAEE168006"|"Maternità"|6|3|6
"NAEE168006"|"malattia"|12|9|8
"NAEE169002"|"Altri"|3|4|4
"NAEE169002"|"Maternità"|2|3|6
"NAEE169002"|"malattia"|7|9|8
"NAEE170006"|"Altri"|4|4|4
"NAEE170006"|"Maternità"|3|3|6
"NAEE170006"|"malattia"|8|9|8
"NAEE17200T"|"Altri"|4|4|4
"NAEE17200T"|"Maternità"|4|3|6
"NAEE17200T"|"malattia"|7|9|8
"NAEE17300N"|"Altri"|3|4|4
"NAEE17300N"|"Maternità"|9|3|6
"NAEE17300N"|"malattia"|6|9|8
"NAEE17400D"|"Altri"|6|4|4
"NAEE17400D"|"Maternità"|2|3|6
"NAEE17400D"|"malattia"|8|9|8
"NAEE175009"|"Altri"|7|4|4
"NAEE175009"|"Maternità"|10|3|6
"NAEE175009"|"malattia"|9|9|8
"NAEE176005"|"Altri"|3|4|4
"NAEE176005"|"Maternità"|10|3|6
"NAEE176005"|"malattia"|12|9|8
"NAEE177001"|"Altri"|4|4|4
"NAEE177001"|"Maternità"|2|3|6
"NAEE177001"|"malattia"|9|9|8
"NAEE17800R"|"Altri"|4|4|4
"NAEE17800R"|"Maternità"|0|3|6
"NAEE17800R"|"malattia"|10|9|8
"NAEE18100L"|"Altri"|5|4|4
"NAEE18100L"|"Maternità"|10|3|6
"NAEE18100L"|"malattia"|11|9|8
"NAEE18200C"|"Altri"|5|4|4
"NAEE18200C"|"Maternità"|2|3|6
"NAEE18200C"|"malattia"|10|9|8
"NAEE183008"|"Altri"|4|4|4
"NAEE183008"|"Maternità"|1|3|6
"NAEE183008"|"malattia"|7|9|8
"NAEE184004"|"Altri"|3|4|4
"NAEE184004"|"Maternità"|3|3|6
"NAEE184004"|"malattia"|15|9|8
"NAEE18500X"|"Altri"|4|4|4
"NAEE18500X"|"Maternità"|3|3|6
"NAEE18500X"|"malattia"|11|9|8
"NAEE18600Q"|"Altri"|4|4|4
"NAEE18600Q"|"Maternità"|1|3|6
"NAEE18600Q"|"malattia"|10|9|8
"NAEE18700G"|"Altri"|2|4|4
"NAEE18700G"|"Maternità"|4|3|6
"NAEE18700G"|"malattia"|16|9|8
"NAEE18800B"|"Altri"|4|4|4
"NAEE18800B"|"Maternità"|9|3|6
"NAEE18800B"|"malattia"|6|9|8
"NAEE189007"|"Altri"|4|4|4
"NAEE189007"|"Maternità"|6|3|6
"NAEE189007"|"malattia"|7|9|8
"NAEE191007"|"Altri"|5|4|4
"NAEE191007"|"Maternità"|1|3|6
"NAEE191007"|"malattia"|11|9|8
"NAEE192003"|"Altri"|3|4|4
"NAEE192003"|"Maternità"|0|3|6
"NAEE192003"|"malattia"|14|9|8
"NAEE19300V"|"Altri"|5|4|4
"NAEE19300V"|"Maternità"|2|3|6
"NAEE19300V"|"malattia"|11|9|8
"NAEE19400P"|"Altri"|4|4|4
"NAEE19400P"|"Maternità"|7|3|6
"NAEE19400P"|"malattia"|22|9|8
"NAEE198002"|"Altri"|3|4|4
"NAEE198002"|"Maternità"|0|3|6
"NAEE198002"|"malattia"|8|9|8
"NAEE20000R"|"Altri"|5|4|4
"NAEE20000R"|"Maternità"|5|3|6
"NAEE20000R"|"malattia"|12|9|8
"NAEE20100L"|"Altri"|7|4|4
"NAEE20100L"|"Maternità"|11|3|6
"NAEE20100L"|"malattia"|9|9|8
"NAEE20200C"|"Altri"|4|4|4
"NAEE20200C"|"Maternità"|4|3|6
"NAEE20200C"|"malattia"|8|9|8
"NAEE203008"|"Altri"|4|4|4
"NAEE203008"|"Maternità"|7|3|6
"NAEE203008"|"malattia"|8|9|8
"NAEE204004"|"Altri"|3|4|4
"NAEE204004"|"Maternità"|4|3|6
"NAEE204004"|"malattia"|9|9|8
"NAEE20600Q"|"Altri"|5|4|4
"NAEE20600Q"|"Maternità"|0|3|6
"NAEE20600Q"|"malattia"|9|9|8
"NAEE20700G"|"Altri"|5|4|4
"NAEE20700G"|"Maternità"|2|3|6
"NAEE20700G"|"malattia"|13|9|8
"NAEE209007"|"Altri"|3|4|4
"NAEE209007"|"Maternità"|1|3|6
"NAEE209007"|"malattia"|8|9|8
"NAEE21000B"|"Altri"|12|4|4
"NAEE21000B"|"Maternità"|19|3|6
"NAEE21000B"|"malattia"|7|9|8
"NAEE211007"|"Altri"|7|4|4
"NAEE211007"|"Maternità"|4|3|6
"NAEE211007"|"malattia"|18|9|8
"NAEE212003"|"Altri"|3|4|4
"NAEE212003"|"Maternità"|7|3|6
"NAEE212003"|"malattia"|7|9|8
"NAEE21300V"|"Altri"|11|4|4
"NAEE21300V"|"Maternità"|0|3|6
"NAEE21300V"|"malattia"|18|9|8
"NAEE21400P"|"Altri"|3|4|4
"NAEE21400P"|"Maternità"|2|3|6
"NAEE21400P"|"malattia"|14|9|8
"NAEE21500E"|"Altri"|3|4|4
"NAEE21500E"|"Maternità"|6|3|6
"NAEE21500E"|"malattia"|8|9|8
"NAEE217006"|"Altri"|5|4|4
"NAEE217006"|"Maternità"|2|3|6
"NAEE217006"|"malattia"|5|9|8
"NAEE218002"|"Altri"|4|4|4
"NAEE218002"|"Maternità"|7|3|6
"NAEE218002"|"malattia"|15|9|8
"NAEE21900T"|"Altri"|4|4|4
"NAEE21900T"|"Maternità"|4|3|6
"NAEE21900T"|"malattia"|11|9|8
"NAEE220002"|"Altri"|6|4|4
"NAEE220002"|"Maternità"|2|3|6
"NAEE220002"|"malattia"|10|9|8
"NAEE22200N"|"Altri"|3|4|4
"NAEE22200N"|"Maternità"|3|3|6
"NAEE22200N"|"malattia"|10|9|8
"NAEE22300D"|"Altri"|4|4|4
"NAEE22300D"|"Maternità"|3|3|6
"NAEE22300D"|"malattia"|8|9|8
"NAEE224009"|"Altri"|3|4|4
"NAEE224009"|"Maternità"|8|3|6
"NAEE224009"|"malattia"|8|9|8
"NAEE225005"|"Altri"|6|4|4
"NAEE225005"|"Maternità"|6|3|6
"NAEE225005"|"malattia"|10|9|8
"NAEE226001"|"Altri"|4|4|4
"NAEE226001"|"Maternità"|0|3|6
"NAEE226001"|"malattia"|10|9|8
"NAEE22800L"|"Altri"|4|4|4
"NAEE22800L"|"Maternità"|6|3|6
"NAEE22800L"|"malattia"|9|9|8
"NAEE23000L"|"Altri"|6|4|4
"NAEE23000L"|"Maternità"|2|3|6
"NAEE23000L"|"malattia"|11|9|8
"NAEE23100C"|"Altri"|6|4|4
"NAEE23100C"|"Maternità"|6|3|6
"NAEE23100C"|"malattia"|5|9|8
"NAEE23600G"|"Altri"|3|4|4
"NAEE23600G"|"Maternità"|5|3|6
"NAEE23600G"|"malattia"|6|9|8
"NAEE238007"|"Altri"|4|4|4
"NAEE238007"|"Maternità"|10|3|6
"NAEE238007"|"malattia"|6|9|8
"NAEE241003"|"Altri"|3|4|4
"NAEE241003"|"Maternità"|5|3|6
"NAEE241003"|"malattia"|6|9|8
"NAEE24200V"|"Altri"|4|4|4
"NAEE24200V"|"Maternità"|4|3|6
"NAEE24200V"|"malattia"|8|9|8
"NAEE24400E"|"Altri"|3|4|4
"NAEE24400E"|"Maternità"|0|3|6
"NAEE24400E"|"malattia"|11|9|8
"NAEE246006"|"Altri"|5|4|4
"NAEE246006"|"Maternità"|3|3|6
"NAEE246006"|"malattia"|8|9|8
"NAEE247002"|"Altri"|3|4|4
"NAEE247002"|"Maternità"|1|3|6
"NAEE247002"|"malattia"|3|9|8
"NAEE24800T"|"Altri"|4|4|4
"NAEE24800T"|"Maternità"|5|3|6
"NAEE24800T"|"malattia"|12|9|8
"NAEE24900N"|"Altri"|4|4|4
"NAEE24900N"|"Maternità"|4|3|6
"NAEE24900N"|"malattia"|8|9|8
"NAEE31200X"|"Altri"|5|4|4
"NAEE31200X"|"Maternità"|4|3|6
"NAEE31200X"|"malattia"|14|9|8
"NAEE31900P"|"Altri"|5|4|4
"NAEE31900P"|"Maternità"|5|3|6
"NAEE31900P"|"malattia"|9|9|8
"NAEE32000V"|"Altri"|4|4|4
"NAEE32000V"|"Maternità"|3|3|6
"NAEE32000V"|"malattia"|14|9|8
"NAEE32300A"|"Altri"|3|4|4
"NAEE32300A"|"Maternità"|10|3|6
"NAEE32300A"|"malattia"|11|9|8
"NAEE325002"|"Altri"|4|4|4
"NAEE325002"|"Maternità"|1|3|6
"NAEE325002"|"malattia"|14|9|8
"NAEE32600T"|"Altri"|7|4|4
"NAEE32600T"|"Maternità"|8|3|6
"NAEE32600T"|"malattia"|10|9|8
"NAEE32700N"|"Altri"|3|4|4
"NAEE32700N"|"Maternità"|2|3|6
"NAEE32700N"|"malattia"|8|9|8
"NAEE32800D"|"Altri"|4|4|4
"NAEE32800D"|"Maternità"|1|3|6
"NAEE32800D"|"malattia"|6|9|8
"NAEE329009"|"Altri"|4|4|4
"NAEE329009"|"Maternità"|1|3|6
"NAEE329009"|"malattia"|13|9|8
"NAEE33000D"|"Altri"|3|4|4
"NAEE33000D"|"Maternità"|0|3|6
"NAEE33000D"|"malattia"|12|9|8
"NAEE332005"|"Altri"|3|4|4
"NAEE332005"|"Maternità"|8|3|6
"NAEE332005"|"malattia"|9|9|8
"NAEE333001"|"Altri"|6|4|4
"NAEE333001"|"Maternità"|6|3|6
"NAEE333001"|"malattia"|10|9|8
"NAEE33500L"|"Altri"|4|4|4
"NAEE33500L"|"Maternità"|0|3|6
"NAEE33500L"|"malattia"|12|9|8
"NAEE338004"|"Altri"|13|4|4
"NAEE338004"|"Maternità"|9|3|6
"NAEE338004"|"malattia"|8|9|8
"NAEE340004"|"Altri"|8|4|4
"NAEE340004"|"Maternità"|8|3|6
"NAEE340004"|"malattia"|11|9|8
"NAEE34100X"|"Altri"|4|4|4
"NAEE34100X"|"Maternità"|3|3|6
"NAEE34100X"|"malattia"|7|9|8
"NAEE34300G"|"Altri"|4|4|4
"NAEE34300G"|"Maternità"|4|3|6
"NAEE34300G"|"malattia"|10|9|8
"NAEE34400B"|"Altri"|9|4|4
"NAEE34400B"|"Maternità"|5|3|6
"NAEE34400B"|"malattia"|15|9|8
"NAEE345007"|"Altri"|3|4|4
"NAEE345007"|"Maternità"|8|3|6
"NAEE345007"|"malattia"|11|9|8
"NAEE346003"|"Altri"|7|4|4
"NAEE346003"|"Maternità"|5|3|6
"NAEE346003"|"malattia"|16|9|8
"NAEE34700V"|"Altri"|3|4|4
"NAEE34700V"|"Maternità"|5|3|6
"NAEE34700V"|"malattia"|13|9|8
"NAEE34800P"|"Altri"|4|4|4
"NAEE34800P"|"Maternità"|13|3|6
"NAEE34800P"|"malattia"|10|9|8
"NAEE34900E"|"Altri"|8|4|4
"NAEE34900E"|"Maternità"|4|3|6
"NAEE34900E"|"malattia"|9|9|8
"NAEE35000P"|"Altri"|6|4|4
"NAEE35000P"|"Maternità"|9|3|6
"NAEE35000P"|"malattia"|11|9|8
"NAEE35100E"|"Altri"|4|4|4
"NAEE35100E"|"Maternità"|7|3|6
"NAEE35100E"|"malattia"|6|9|8
"NAEE35200A"|"Altri"|3|4|4
"NAEE35200A"|"Maternità"|1|3|6
"NAEE35200A"|"malattia"|11|9|8
"NAEE353006"|"Altri"|7|4|4
"NAEE353006"|"Maternità"|6|3|6
"NAEE353006"|"malattia"|13|9|8
"NAEE35500T"|"Altri"|3|4|4
"NAEE35500T"|"Maternità"|4|3|6
"NAEE35500T"|"malattia"|21|9|8
"NAEE360009"|"Altri"|7|4|4
"NAEE360009"|"Maternità"|1|3|6
"NAEE360009"|"malattia"|9|9|8
"NAEE361005"|"Altri"|4|4|4
"NAEE361005"|"Maternità"|5|3|6
"NAEE361005"|"malattia"|12|9|8
"NAEE362001"|"Altri"|5|4|4
"NAEE362001"|"Maternità"|4|3|6
"NAEE362001"|"malattia"|11|9|8
"NAIC80200L"|"Altri"|3|4|4
"NAIC80200L"|"Maternità"|2|3|6
"NAIC80200L"|"malattia"|12|9|8
"NAIC80300C"|"Altri"|4|4|4
"NAIC80300C"|"Maternità"|0|3|6
"NAIC80300C"|"malattia"|6|9|8
"NAIC80700Q"|"Altri"|4|4|4
"NAIC80700Q"|"Maternità"|2|3|6
"NAIC80700Q"|"malattia"|9|9|8
"NAIC80800G"|"Altri"|7|4|4
"NAIC80800G"|"Maternità"|3|3|6
"NAIC80800G"|"malattia"|12|9|8
"NAIC80900B"|"Altri"|6|4|4
"NAIC80900B"|"Maternità"|7|3|6
"NAIC80900B"|"malattia"|13|9|8
"NAIC81000G"|"Altri"|3|4|4
"NAIC81000G"|"Maternità"|7|3|6
"NAIC81000G"|"malattia"|9|9|8
"NAIC81100B"|"Altri"|2|4|4
"NAIC81100B"|"Maternità"|7|3|6
"NAIC81100B"|"malattia"|0|9|8
"NAIC812007"|"Altri"|3|4|4
"NAIC812007"|"Maternità"|12|3|6
"NAIC812007"|"malattia"|14|9|8
"NAIC813003"|"Altri"|5|4|4
"NAIC813003"|"Maternità"|0|3|6
"NAIC813003"|"malattia"|7|9|8
"NAIC81400V"|"Altri"|3|4|4
"NAIC81400V"|"Maternità"|4|3|6
"NAIC81400V"|"malattia"|8|9|8
"NAIC81500P"|"Altri"|3|4|4
"NAIC81500P"|"Maternità"|3|3|6
"NAIC81500P"|"malattia"|11|9|8
"NAIC81600E"|"Altri"|3|4|4
"NAIC81600E"|"Maternità"|6|3|6
"NAIC81600E"|"malattia"|14|9|8
"NAIC81700A"|"Altri"|4|4|4
"NAIC81700A"|"Maternità"|7|3|6
"NAIC81700A"|"malattia"|12|9|8
"NAIC818006"|"Altri"|4|4|4
"NAIC818006"|"Maternità"|11|3|6
"NAIC818006"|"malattia"|10|9|8
"NAIC819002"|"Altri"|6|4|4
"NAIC819002"|"Maternità"|4|3|6
"NAIC819002"|"malattia"|16|9|8
"NAIC820006"|"Altri"|4|4|4
"NAIC820006"|"Maternità"|1|3|6
"NAIC820006"|"malattia"|7|9|8
"NAIC821002"|"Altri"|4|4|4
"NAIC821002"|"Maternità"|5|3|6
"NAIC821002"|"malattia"|8|9|8
"NAIC82200T"|"Altri"|4|4|4
"NAIC82200T"|"Maternità"|8|3|6
"NAIC82200T"|"malattia"|11|9|8
"NAIC82300N"|"Altri"|5|4|4
"NAIC82300N"|"Maternità"|1|3|6
"NAIC82300N"|"malattia"|12|9|8
"NAIC82400D"|"Altri"|4|4|4
"NAIC82400D"|"Maternità"|9|3|6
"NAIC82400D"|"malattia"|16|9|8
"NAIC825009"|"Altri"|3|4|4
"NAIC825009"|"Maternità"|3|3|6
"NAIC825009"|"malattia"|10|9|8
"NAIC826005"|"Altri"|0|4|4
"NAIC826005"|"Maternità"|0|3|6
"NAIC826005"|"malattia"|0|9|8
"NAIC827001"|"Altri"|4|4|4
"NAIC827001"|"Maternità"|9|3|6
"NAIC827001"|"malattia"|13|9|8
"NAIC82800R"|"Altri"|3|4|4
"NAIC82800R"|"Maternità"|3|3|6
"NAIC82800R"|"malattia"|7|9|8
"NAIC82900L"|"Altri"|3|4|4
"NAIC82900L"|"Maternità"|14|3|6
"NAIC82900L"|"malattia"|19|9|8
"NAIC83000R"|"Altri"|5|4|4
"NAIC83000R"|"Maternità"|5|3|6
"NAIC83000R"|"malattia"|12|9|8
"NAIC83100L"|"Altri"|5|4|4
"NAIC83100L"|"Maternità"|0|3|6
"NAIC83100L"|"malattia"|7|9|8
"NAIC83200C"|"Altri"|6|4|4
"NAIC83200C"|"Maternità"|14|3|6
"NAIC83200C"|"malattia"|8|9|8
"NAIC833008"|"Altri"|7|4|4
"NAIC833008"|"Maternità"|1|3|6
"NAIC833008"|"malattia"|16|9|8
"NAIC834004"|"Altri"|5|4|4
"NAIC834004"|"Maternità"|3|3|6
"NAIC834004"|"malattia"|8|9|8
"NAIC83500X"|"Altri"|4|4|4
"NAIC83500X"|"Maternità"|12|3|6
"NAIC83500X"|"malattia"|9|9|8
"NAIC83600Q"|"Altri"|8|4|4
"NAIC83600Q"|"Maternità"|6|3|6
"NAIC83600Q"|"malattia"|9|9|8
"NAIC83700G"|"Altri"|6|4|4
"NAIC83700G"|"Maternità"|4|3|6
"NAIC83700G"|"malattia"|5|9|8
"NAIC83800B"|"Altri"|4|4|4
"NAIC83800B"|"Maternità"|5|3|6
"NAIC83800B"|"malattia"|5|9|8
"NAIC839007"|"Altri"|3|4|4
"NAIC839007"|"Maternità"|7|3|6
"NAIC839007"|"malattia"|4|9|8
"NAIC84000B"|"Altri"|4|4|4
"NAIC84000B"|"Maternità"|7|3|6
"NAIC84000B"|"malattia"|12|9|8
"NAIC841007"|"Altri"|4|4|4
"NAIC841007"|"Maternità"|10|3|6
"NAIC841007"|"malattia"|14|9|8
"NAIC842003"|"Altri"|4|4|4
"NAIC842003"|"Maternità"|1|3|6
"NAIC842003"|"malattia"|12|9|8
"NAIC84300V"|"Altri"|8|4|4
"NAIC84300V"|"Maternità"|2|3|6
"NAIC84300V"|"malattia"|10|9|8
"NAIC84400P"|"Altri"|4|4|4
"NAIC84400P"|"Maternità"|1|3|6
"NAIC84400P"|"malattia"|10|9|8
"NAIC84500E"|"Altri"|3|4|4
"NAIC84500E"|"Maternità"|2|3|6
"NAIC84500E"|"malattia"|6|9|8
"NAIC84600A"|"Altri"|3|4|4
"NAIC84600A"|"Maternità"|5|3|6
"NAIC84600A"|"malattia"|9|9|8
"NAIC847006"|"Altri"|6|4|4
"NAIC847006"|"Maternità"|3|3|6
"NAIC847006"|"malattia"|10|9|8
"NAIC848002"|"Altri"|5|4|4
"NAIC848002"|"Maternità"|1|3|6
"NAIC848002"|"malattia"|8|9|8
"NAIC84900T"|"Altri"|4|4|4
"NAIC84900T"|"Maternità"|7|3|6
"NAIC84900T"|"malattia"|9|9|8
"NAIC850002"|"Altri"|4|4|4
"NAIC850002"|"Maternità"|2|3|6
"NAIC850002"|"malattia"|8|9|8
"NAIC85100T"|"Altri"|6|4|4
"NAIC85100T"|"Maternità"|1|3|6
"NAIC85100T"|"malattia"|5|9|8
"NAIC85200N"|"Altri"|5|4|4
"NAIC85200N"|"Maternità"|4|3|6
"NAIC85200N"|"malattia"|12|9|8
"NAIC85300D"|"Altri"|4|4|4
"NAIC85300D"|"Maternità"|9|3|6
"NAIC85300D"|"malattia"|10|9|8
"NAIC854009"|"Altri"|9|4|4
"NAIC854009"|"Maternità"|0|3|6
"NAIC854009"|"malattia"|11|9|8
"NAIC855005"|"Altri"|4|4|4
"NAIC855005"|"Maternità"|0|3|6
"NAIC855005"|"malattia"|12|9|8
"NAIC856001"|"Altri"|5|4|4
"NAIC856001"|"Maternità"|5|3|6
"NAIC856001"|"malattia"|12|9|8
"NAIC85700R"|"Altri"|3|4|4
"NAIC85700R"|"Maternità"|1|3|6
"NAIC85700R"|"malattia"|11|9|8
"NAIC85800L"|"Altri"|4|4|4
"NAIC85800L"|"Maternità"|0|3|6
"NAIC85800L"|"malattia"|7|9|8
"NAIC85900C"|"Altri"|4|4|4
"NAIC85900C"|"Maternità"|3|3|6
"NAIC85900C"|"malattia"|13|9|8
"NAIC86000L"|"Altri"|5|4|4
"NAIC86000L"|"Maternità"|0|3|6
"NAIC86000L"|"malattia"|19|9|8
"NAIC86100C"|"Altri"|4|4|4
"NAIC86100C"|"Maternità"|3|3|6
"NAIC86100C"|"malattia"|14|9|8
"NAIC862008"|"Altri"|0|4|4
"NAIC862008"|"Maternità"|0|3|6
"NAIC862008"|"malattia"|5|9|8
"NAIC863004"|"Altri"|3|4|4
"NAIC863004"|"Maternità"|0|3|6
"NAIC863004"|"malattia"|6|9|8
"NAIC86400X"|"Altri"|4|4|4
"NAIC86400X"|"Maternità"|7|3|6
"NAIC86400X"|"malattia"|8|9|8
"NAIC86500Q"|"Altri"|3|4|4
"NAIC86500Q"|"Maternità"|3|3|6
"NAIC86500Q"|"malattia"|8|9|8
"NAIC86600G"|"Altri"|5|4|4
"NAIC86600G"|"Maternità"|0|3|6
"NAIC86600G"|"malattia"|9|9|8
"NAIC86700B"|"Altri"|4|4|4
"NAIC86700B"|"Maternità"|9|3|6
"NAIC86700B"|"malattia"|7|9|8
"NAIC868007"|"Altri"|8|4|4
"NAIC868007"|"Maternità"|1|3|6
"NAIC868007"|"malattia"|9|9|8
"NAIC869003"|"Altri"|3|4|4
"NAIC869003"|"Maternità"|2|3|6
"NAIC869003"|"malattia"|7|9|8
"NAIC870007"|"Altri"|6|4|4
"NAIC870007"|"Maternità"|3|3|6
"NAIC870007"|"malattia"|8|9|8
"NAIC871003"|"Altri"|5|4|4
"NAIC871003"|"Maternità"|1|3|6
"NAIC871003"|"malattia"|11|9|8
"NAIC87200V"|"Altri"|6|4|4
"NAIC87200V"|"Maternità"|3|3|6
"NAIC87200V"|"malattia"|9|9|8
"NAIC87300P"|"Altri"|5|4|4
"NAIC87300P"|"Maternità"|2|3|6
"NAIC87300P"|"malattia"|11|9|8
"NAIC87400E"|"Altri"|3|4|4
"NAIC87400E"|"Maternità"|6|3|6
"NAIC87400E"|"malattia"|11|9|8
"NAIC87500A"|"Altri"|3|4|4
"NAIC87500A"|"Maternità"|11|3|6
"NAIC87500A"|"malattia"|12|9|8
"NAIC876006"|"Altri"|2|4|4
"NAIC876006"|"Maternità"|1|3|6
"NAIC876006"|"malattia"|7|9|8
"NAIC877002"|"Altri"|16|4|4
"NAIC877002"|"Maternità"|13|3|6
"NAIC877002"|"malattia"|29|9|8
"NAIC87800T"|"Altri"|3|4|4
"NAIC87800T"|"Maternità"|3|3|6
"NAIC87800T"|"malattia"|9|9|8
"NAIC87900N"|"Altri"|3|4|4
"NAIC87900N"|"Maternità"|5|3|6
"NAIC87900N"|"malattia"|8|9|8
"NAIC88000T"|"Altri"|2|4|4
"NAIC88000T"|"Maternità"|14|3|6
"NAIC88000T"|"malattia"|7|9|8
"NAIC88100N"|"Altri"|3|4|4
"NAIC88100N"|"Maternità"|9|3|6
"NAIC88100N"|"malattia"|7|9|8
"NAIC88200D"|"Altri"|4|4|4
"NAIC88200D"|"Maternità"|2|3|6
"NAIC88200D"|"malattia"|7|9|8
"NAIC883009"|"Altri"|3|4|4
"NAIC883009"|"Maternità"|10|3|6
"NAIC883009"|"malattia"|8|9|8
"NAIC884005"|"Altri"|5|4|4
"NAIC884005"|"Maternità"|5|3|6
"NAIC884005"|"malattia"|8|9|8
"NAIC885001"|"Altri"|4|4|4
"NAIC885001"|"Maternità"|5|3|6
"NAIC885001"|"malattia"|11|9|8
"NAIC88600R"|"Altri"|4|4|4
"NAIC88600R"|"Maternità"|9|3|6
"NAIC88600R"|"malattia"|13|9|8
"NAIC88700L"|"Altri"|5|4|4
"NAIC88700L"|"Maternità"|8|3|6
